      T       mu          width     x- y- zdim  
   9.000000      -50.50000       150.000000000000               15          15
          15
      0      3     -150.00000
             0.          1737.             0.
      1      3     -300.00000
             0.             0.         19311.
      2      3     -300.00000
             0.             0.        101824.
      3      3     -300.00000
             0.             0.        371908.
      4      3     -300.00000
             0.            44.       1038608.
      5      3     -300.00000
             0.           878.       2344431.
      6      3     -300.00000
             0.          6536.       4480803.
      7      3     -300.00000
             0.         35203.       7422073.
      8      3     -300.00000
             0.        142844.      10834587.
      9      3     -300.00000
            28.        454963.      14113220.
     10      3     -300.00000
           157.       1158977.      16483422.
     11      5     -600.00000
             0.             0.           704.       2440437.      16777216.
     12      5     -600.00000
             0.             0.          2486.       4334680.      16125246.
     13      5     -600.00000
             0.            12.          6229.       6533765.      13361208.
     14      5     -600.00000
             0.            51.         14378.       8445309.       9724327.
     15      5     -600.00000
             0.           129.         28695.       9521413.       6184373.
     16      5     -600.00000
             0.           410.         50188.       9467410.       3410164.
     17      5     -600.00000
             0.           693.         79037.       8441299.       1626914.
     18      5     -600.00000
             1.          1335.        113174.       6850075.        668139.
     19      5     -600.00000
            18.          2537.        146620.       5127272.        235017.
     20      6     -750.00000
             0.            51.          3843.        180289.       3587853.         71363.
     21      6     -750.00000
             0.            96.          5124.        199032.       2369464.         18812.
     22      6     -750.00000
             0.           200.          6112.        203163.       1474796.          4324.
     23      6     -750.00000
             0.           233.          6905.        192451.        866552.           819.
     24      6     -750.00000
             0.           272.          7510.        168185.        481783.           103.
     25      6     -750.00000
             0.           362.          7779.        136230.        253053.             5.
     26      6     -750.00000
             0.           299.          7504.        102122.        125071.             1.
     27      6     -750.00000
             0.           446.          7052.         70864.         56230.             0.
     28      6     -750.00000
             0.           581.          6637.         47202.         24048.             0.
     29      7     -900.00000
             0.             0.           458.          5032.         29193.          9326.             0.
     30      6     -750.00000
             0.           403.          3774.         16729.          3173.             0.
     31      6     -900.00000
             0.             0.           340.          2742.          8721.          1113.
     32      6     -900.00000
             0.             0.           300.          1779.          4391.           310.
     33      5     -750.00000
             0.           227.           899.          2071.            89.
     34      5     -750.00000
             0.           182.           483.           868.            22.
     35      5     -750.00000
             0.           123.           255.           297.             3.
     36      5     -750.00000
             0.            58.           186.           127.             0.
     37      6     -900.00000
             0.             0.            13.           178.            45.             0.
     38      5     -750.00000
             0.             5.           130.            16.             0.
     39      4     -750.00000
             0.            10.            75.             5.
     40      4     -750.00000
             0.             5.            37.             0.
     41      3     -750.00000
             0.             5.             5.
     42      3     -750.00000
             0.            12.             0.
